Date,Country,Continent,Population,Weekly_New_Cases,Weekly_New_Deaths,Cumulative_Cases,Cumulative_Deaths,Cases_Per_Million,Deaths_Per_Million,Case_Fatality_Rate_Pct,Vaccinated_Pct,Recovery_Rate_Pct
2023-10-22,South Africa,Africa,60000000,16521,146,5625321,92757,93755.35,1545.95,1.649,92.0,98.35
2023-10-29,South Africa,Africa,60000000,17962,242,5643283,92999,94054.72,1549.98,1.648,92.0,98.35
2023-11-05,South Africa,Africa,60000000,23322,257,5666605,93256,94443.42,1554.27,1.646,92.0,98.35
2023-11-12,South Africa,Africa,60000000,26611,427,5693216,93683,94886.93,1561.38,1.646,92.0,98.35
2023-11-19,South Africa,Africa,60000000,33032,520,5726248,94203,95437.47,1570.05,1.645,92.0,98.36
2023-11-26,South Africa,Africa,60000000,23125,285,5749373,94488,95822.88,1574.8,1.643,92.0,98.36
2023-12-03,South Africa,Africa,60000000,29109,718,5778482,95206,96308.03,1586.77,1.648,92.0,98.35
2023-12-10,South Africa,Africa,60000000,38397,569,5816879,95775,96947.98,1596.25,1.647,92.0,98.35
2023-12-17,South Africa,Africa,60000000,31503,637,5848382,96412,97473.03,1606.87,1.649,92.0,98.35
2023-12-24,South Africa,Africa,60000000,44368,544,5892750,96956,98212.5,1615.93,1.645,92.0,98.36
2023-12-31,South Africa,Africa,60000000,33819,625,5926569,97581,98776.15,1626.35,1.647,92.0,98.35
2020-01-05,Australia,Oceania,25000000,13869,189,13869,189,554.76,7.56,1.363,0.0,98.64
2020-01-12,Australia,Oceania,25000000,12592,123,26461,312,1058.44,12.48,1.179,0.0,98.82
2020-01-19,Australia,Oceania,25000000,13803,133,40264,445,1610.56,17.8,1.105,0.0,98.89
2020-01-26,Australia,Oceania,25000000,18363,448,58627,893,2345.08,35.72,1.523,0.0,98.48
2020-02-02,Australia,Oceania,25000000,21336,484,79963,1377,3198.52,55.08,1.722,0.0,98.28
2020-02-09,Australia,Oceania,25000000,18490,368,98453,1745,3938.12,69.8,1.772,0.0,98.23
2020-02-16,Australia,Oceania,25000000,15862,296,114315,2041,4572.6,81.64,1.785,0.0,98.22
2020-02-23,Australia,Oceania,25000000,18456,298,132771,2339,5310.84,93.56,1.762,0.0,98.24
2020-03-01,Australia,Oceania,25000000,22733,290,155504,2629,6220.16,105.16,1.691,0.0,98.31
2020-03-08,Australia,Oceania,25000000,18164,430,173668,3059,6946.72,122.36,1.761,0.0,98.24
2020-03-15,Australia,Oceania,25000000,15456,251,189124,3310,7564.96,132.4,1.75,0.0,98.25
2020-03-22,Australia,Oceania,25000000,27089,497,216213,3807,8648.52,152.28,1.761,0.0,98.24
2020-03-29,Australia,Oceania,25000000,22949,281,239162,4088,9566.48,163.52,1.709,0.0,98.29
2020-04-05,Australia,Oceania,25000000,20757,466,259919,4554,10396.76,182.16,1.752,0.0,98.25
2020-04-12,Australia,Oceania,25000000,24297,406,284216,4960,11368.64,198.4,1.745,0.0,98.25
2020-04-19,Australia,Oceania,25000000,18218,150,302434,5110,12097.36,204.4,1.69,0.0,98.31
2020-04-26,Australia,Oceania,25000000,31265,450,333699,5560,13347.96,222.4,1.666,0.0,98.33
2020-05-03,Australia,Oceania,25000000,26445,247,360144,5807,14405.76,232.28,1.612,0.0,98.39
2020-05-10,Australia,Oceania,25000000,28089,670,388233,6477,15529.32,259.08,1.668,0.0,98.33
2020-05-17,Australia,Oceania,25000000,26839,272,415072,6749,16602.88,269.96,1.626,0.0,98.37
2020-05-24,Australia,Oceania,25000000,27273,573,442345,7322,17693.8,292.88,1.655,0.0,98.34
2020-05-31,Australia,Oceania,25000000,24806,569,467151,7891,18686.04,315.64,1.689,0.0,98.31
2020-06-07,Australia,Oceania,25000000,28889,672,496040,8563,19841.6,342.52,1.726,0.0,98.27
2020-06-14,Australia,Oceania,25000000,28701,293,524741,8856,20989.64,354.24,1.688,0.0,98.31
2020-06-21,Australia,Oceania,25000000,23807,272,548548,9128,21941.92,365.12,1.664,0.0,98.34
2020-06-28,Australia,Oceania,25000000,33605,703,582153,9831,23286.12,393.24,1.689,0.0,98.31
2020-07-05,Australia,Oceania,25000000,29914,392,612067,10223,24482.68,408.92,1.67,0.0,98.33
2020-07-12,Australia,Oceania,25000000,21939,457,634006,10680,25360.24,427.2,1.685,0.0,98.31
2020-07-19,Australia,Oceania,25000000,26626,315,660632,10995,26425.28,439.8,1.664,0.0,98.34
2020-07-26,Australia,Oceania,25000000,28861,250,689493,11245,27579.72,449.8,1.631,0.0,98.37
2020-08-02,Australia,Oceania,25000000,24055,384,713548,11629,28541.92,465.16,1.63,0.0,98.37
2020-08-09,Australia,Oceania,25000000,21055,520,734603,12149,29384.12,485.96,1.654,0.0,98.35
2020-08-16,Australia,Oceania,25000000,21862,223,756465,12372,30258.6,494.88,1.636,0.0,98.36
2020-08-23,Australia,Oceania,25000000,21564,454,778029,12826,31121.16,513.04,1.649,0.0,98.35
2020-08-30,Australia,Oceania,25000000,24771,436,802800,13262,32112.0,530.48,1.652,0.0,98.35
2020-09-06,Australia,Oceania,25000000,18232,156,821032,13418,32841.28,536.72,1.634,0.0,98.37
2020-09-13,Australia,Oceania,25000000,24377,533,845409,13951,33816.36,558.04,1.65,0.0,98.35
2020-09-20,Australia,Oceania,25000000,30486,288,875895,14239,35035.8,569.56,1.626,0.0,98.37
2020-09-27,Australia,Oceania,25000000,24845,584,900740,14823,36029.6,592.92,1.646,0.0,98.35
2020-10-04,Australia,Oceania,25000000,22169,489,922909,15312,36916.36,612.48,1.659,0.0,98.34
2020-10-11,Australia,Oceania,25000000,18105,432,941014,15744,37640.56,629.76,1.673,0.0,98.33
2020-10-18,Australia,Oceania,25000000,26014,624,967028,16368,38681.12,654.72,1.693,0.0,98.31
2020-10-25,Australia,Oceania,25000000,24290,344,991318,16712,39652.72,668.48,1.686,0.0,98.31
2020-11-01,Australia,Oceania,25000000,26878,340,1018196,17052,40727.84,682.08,1.675,0.0,98.33
2020-11-08,Australia,Oceania,25000000,18494,368,1036690,17420,41467.6,696.8,1.68,0.0,98.32
2020-11-15,Australia,Oceania,25000000,22965,546,1059655,17966,42386.2,718.64,1.695,0.0,98.31
2020-11-22,Australia,Oceania,25000000,15653,337,1075308,18303,43012.32,732.12,1.702,0.0,98.3
2020-11-29,Australia,Oceania,25000000,20805,189,1096113,18492,43844.52,739.68,1.687,0.0,98.31
2020-12-06,Australia,Oceania,25000000,16172,207,1112285,18699,44491.4,747.96,1.681,0.0,98.32
2020-12-13,Australia,Oceania,25000000,14530,359,1126815,19058,45072.6,762.32,1.691,0.0,98.31
2020-12-20,Australia,Oceania,25000000,16880,340,1143695,19398,45747.8,775.92,1.696,0.0,98.3
2020-12-27,Australia,Oceania,25000000,18785,270,1162480,19668,46499.2,786.72,1.692,0.0,98.31
2021-01-03,Australia,Oceania,25000000,16113,247,1178593,19915,47143.72,796.6,1.69,0.0,98.31
2021-01-10,Australia,Oceania,25000000,15458,171,1194051,20086,47762.04,803.44,1.682,0.0,98.32
2021-01-17,Australia,Oceania,25000000,14769,173,1208820,20259,48352.8,810.36,1.676,0.0,98.32
2021-01-24,Australia,Oceania,25000000,9505,198,1218325,20457,48733.0,818.28,1.679,0.0,98.32
2021-01-31,Australia,Oceania,25000000,8953,164,1227278,20621,49091.12,824.84,1.68,0.0,98.32
2021-02-07,Australia,Oceania,25000000,8216,169,1235494,20790,49419.76,831.6,1.683,0.0,98.32
2021-02-14,Australia,Oceania,25000000,6211,55,1241705,20845,49668.2,833.8,1.679,0.0,98.32
2021-02-21,Australia,Oceania,25000000,5570,89,1247275,20934,49891.0,837.36,1.678,0.0,98.32
2021-02-28,Australia,Oceania,25000000,4189,58,1251464,20992,50058.56,839.68,1.677,0.0,98.32
2021-03-07,Australia,Oceania,25000000,3876,34,1255340,21026,50213.6,841.04,1.675,0.31,98.33
2021-03-14,Australia,Oceania,25000000,3705,39,1259045,21065,50361.8,842.6,1.673,0.93,98.33
2021-03-21,Australia,Oceania,25000000,2345,35,1261390,21100,50455.6,844.0,1.673,1.91,98.33
2021-03-28,Australia,Oceania,25000000,2312,38,1263702,21138,50548.08,845.52,1.673,2.87,98.33
2021-04-04,Australia,Oceania,25000000,3064,58,1266766,21196,50670.64,847.84,1.673,4.09,98.33
2021-04-11,Australia,Oceania,25000000,2807,69,1269573,21265,50782.92,850.6,1.675,5.54,98.33
2021-04-18,Australia,Oceania,25000000,3346,78,1272919,21343,50916.76,853.72,1.677,7.18,98.32
2021-04-25,Australia,Oceania,25000000,3846,82,1276765,21425,51070.6,857.0,1.678,8.89,98.32
2021-05-02,Australia,Oceania,25000000,4635,74,1281400,21499,51256.0,859.96,1.678,10.33,98.32
2021-05-09,Australia,Oceania,25000000,7475,148,1288875,21647,51555.0,865.88,1.68,11.58,98.32
2021-05-16,Australia,Oceania,25000000,8413,136,1297288,21783,51891.52,871.32,1.679,12.82,98.32
2021-05-23,Australia,Oceania,25000000,8199,123,1305487,21906,52219.48,876.24,1.678,14.54,98.32
2021-05-30,Australia,Oceania,25000000,7400,163,1312887,22069,52515.48,882.76,1.681,16.08,98.32
2021-06-06,Australia,Oceania,25000000,7339,179,1320226,22248,52809.04,889.92,1.685,17.59,98.31
2021-06-13,Australia,Oceania,25000000,9630,153,1329856,22401,53194.24,896.04,1.684,19.3,98.32
2021-06-20,Australia,Oceania,25000000,10582,119,1340438,22520,53617.52,900.8,1.68,20.58,98.32
2021-06-27,Australia,Oceania,25000000,11365,241,1351803,22761,54072.12,910.44,1.684,22.06,98.32
2021-07-04,Australia,Oceania,25000000,11591,125,1363394,22886,54535.76,915.44,1.679,23.46,98.32
2021-07-11,Australia,Oceania,25000000,18646,257,1382040,23143,55281.6,925.72,1.675,25.25,98.33
2021-07-18,Australia,Oceania,25000000,15479,170,1397519,23313,55900.76,932.52,1.668,26.99,98.33
2021-07-25,Australia,Oceania,25000000,16061,322,1413580,23635,56543.2,945.4,1.672,28.78,98.33
2021-08-01,Australia,Oceania,25000000,12598,121,1426178,23756,57047.12,950.24,1.666,30.41,98.33
2021-08-08,Australia,Oceania,25000000,15664,174,1441842,23930,57673.68,957.2,1.66,31.63,98.34
2021-08-15,Australia,Oceania,25000000,13376,283,1455218,24213,58208.72,968.52,1.664,32.91,98.34
2021-08-22,Australia,Oceania,25000000,19077,349,1474295,24562,58971.8,982.48,1.666,34.37,98.33
2021-08-29,Australia,Oceania,25000000,14407,307,1488702,24869,59548.08,994.76,1.671,35.58,98.33
2021-09-05,Australia,Oceania,25000000,23994,556,1512696,25425,60507.84,1017.0,1.681,37.04,98.32
2021-09-12,Australia,Oceania,25000000,21772,350,1534468,25775,61378.72,1031.0,1.68,38.47,98.32
2021-09-19,Australia,Oceania,25000000,26941,624,1561409,26399,62456.36,1055.96,1.691,39.87,98.31
2021-09-26,Australia,Oceania,25000000,23904,567,1585313,26966,63412.52,1078.64,1.701,41.65,98.3
2021-10-03,Australia,Oceania,25000000,22942,360,1608255,27326,64330.2,1093.04,1.699,43.02,98.3
2021-10-10,Australia,Oceania,25000000,29634,309,1637889,27635,65515.56,1105.4,1.687,44.56,98.31
2021-10-17,Australia,Oceania,25000000,20529,261,1658418,27896,66336.72,1115.84,1.682,46.01,98.32
2021-10-24,Australia,Oceania,25000000,31106,277,1689524,28173,67580.96,1126.92,1.668,47.56,98.33
2021-10-31,Australia,Oceania,25000000,18160,192,1707684,28365,68307.36,1134.6,1.661,49.02,98.34
2021-11-07,Australia,Oceania,25000000,24624,305,1732308,28670,69292.32,1146.8,1.655,50.41,98.34
2021-11-14,Australia,Oceania,25000000,18556,244,1750864,28914,70034.56,1156.56,1.651,52.19,98.35
2021-11-21,Australia,Oceania,25000000,31450,430,1782314,29344,71292.56,1173.76,1.646,53.73,98.35
2021-11-28,Australia,Oceania,25000000,31066,251,1813380,29595,72535.2,1183.8,1.632,55.42,98.37
2021-12-05,Australia,Oceania,25000000,31732,303,1845112,29898,73804.48,1195.92,1.62,56.71,98.38
2021-12-12,Australia,Oceania,25000000,31949,547,1877061,30445,75082.44,1217.8,1.622,57.92,98.38
2021-12-19,Australia,Oceania,25000000,21374,334,1898435,30779,75937.4,1231.16,1.621,59.54,98.38
2021-12-26,Australia,Oceania,25000000,28440,708,1926875,31487,77075.0,1259.48,1.634,60.91,98.37
2022-01-02,Australia,Oceania,25000000,25416,433,1952291,31920,78091.64,1276.8,1.635,62.35,98.36
2022-01-09,Australia,Oceania,25000000,19798,487,1972089,32407,78883.56,1296.28,1.643,64.07,98.36
2022-01-16,Australia,Oceania,25000000,24490,447,1996579,32854,79863.16,1314.16,1.646,65.4,98.35
2022-01-23,Australia,Oceania,25000000,24927,493,2021506,33347,80860.24,1333.88,1.65,66.91,98.35
2022-01-30,Australia,Oceania,25000000,31092,571,2052598,33918,82103.92,1356.72,1.652,68.33,98.35
2022-02-06,Australia,Oceania,25000000,27595,300,2080193,34218,83207.72,1368.72,1.645,69.77,98.36
2022-02-13,Australia,Oceania,25000000,21234,325,2101427,34543,84057.08,1381.72,1.644,71.43,98.36
2022-02-20,Australia,Oceania,25000000,22786,489,2124213,35032,84968.52,1401.28,1.649,72.98,98.35
2022-02-27,Australia,Oceania,25000000,20452,445,2144665,35477,85786.6,1419.08,1.654,74.32,98.35
2022-03-06,Australia,Oceania,25000000,18486,306,2163151,35783,86526.04,1431.32,1.654,75.68,98.35
2022-03-13,Australia,Oceania,25000000,15288,290,2178439,36073,87137.56,1442.92,1.656,77.19,98.34
2022-03-20,Australia,Oceania,25000000,20472,500,2198911,36573,87956.44,1462.92,1.663,78.73,98.34
2022-03-27,Australia,Oceania,25000000,25124,260,2224035,36833,88961.4,1473.32,1.656,80.27,98.34
2022-04-03,Australia,Oceania,25000000,24490,438,2248525,37271,89941.0,1490.84,1.658,81.9,98.34
2022-04-10,Australia,Oceania,25000000,17974,172,2266499,37443,90659.96,1497.72,1.652,83.38,98.35
2022-04-17,Australia,Oceania,25000000,17658,401,2284157,37844,91366.28,1513.76,1.657,84.72,98.34
2022-04-24,Australia,Oceania,25000000,23312,566,2307469,38410,92298.76,1536.4,1.665,86.07,98.33
2022-05-01,Australia,Oceania,25000000,15950,370,2323419,38780,92936.76,1551.2,1.669,87.85,98.33
2022-05-08,Australia,Oceania,25000000,16296,219,2339715,38999,93588.6,1559.96,1.667,89.37,98.33
2022-05-15,Australia,Oceania,25000000,17991,227,2357706,39226,94308.24,1569.04,1.664,91.01,98.34
2022-05-22,Australia,Oceania,25000000,11296,99,2369002,39325,94760.08,1573.0,1.66,92.0,98.34
2022-05-29,Australia,Oceania,25000000,13428,179,2382430,39504,95297.2,1580.16,1.658,92.0,98.34
2022-06-05,Australia,Oceania,25000000,12904,145,2395334,39649,95813.36,1585.96,1.655,92.0,98.34
2022-06-12,Australia,Oceania,25000000,19442,291,2414776,39940,96591.04,1597.6,1.654,92.0,98.35
2022-06-19,Australia,Oceania,25000000,16513,408,2431289,40348,97251.56,1613.92,1.66,92.0,98.34
2022-06-26,Australia,Oceania,25000000,18217,367,2449506,40715,97980.24,1628.6,1.662,92.0,98.34
2022-07-03,Australia,Oceania,25000000,12844,250,2462350,40965,98494.0,1638.6,1.664,92.0,98.34
2022-07-10,Australia,Oceania,25000000,18678,384,2481028,41349,99241.12,1653.96,1.667,92.0,98.33
2022-07-17,Australia,Oceania,25000000,21984,187,2503012,41536,100120.48,1661.44,1.659,92.0,98.34
2022-07-24,Australia,Oceania,25000000,18359,214,2521371,41750,100854.84,1670.0,1.656,92.0,98.34
2022-07-31,Australia,Oceania,25000000,24606,227,2545977,41977,101839.08,1679.08,1.649,92.0,98.35
2022-08-07,Australia,Oceania,25000000,18044,334,2564021,42311,102560.84,1692.44,1.65,92.0,98.35
2022-08-14,Australia,Oceania,25000000,15774,203,2579795,42514,103191.8,1700.56,1.648,92.0,98.35
2022-08-21,Australia,Oceania,25000000,17225,258,2597020,42772,103880.8,1710.88,1.647,92.0,98.35
2022-08-28,Australia,Oceania,25000000,17629,250,2614649,43022,104585.96,1720.88,1.645,92.0,98.36
2022-09-04,Australia,Oceania,25000000,27806,673,2642455,43695,105698.2,1747.8,1.654,92.0,98.35
2022-09-11,Australia,Oceania,25000000,18579,170,2661034,43865,106441.36,1754.6,1.648,92.0,98.35
2022-09-18,Australia,Oceania,25000000,19195,318,2680229,44183,107209.16,1767.32,1.648,92.0,98.35
2022-09-25,Australia,Oceania,25000000,27474,614,2707703,44797,108308.12,1791.88,1.654,92.0,98.35
2022-10-02,Australia,Oceania,25000000,25441,338,2733144,45135,109325.76,1805.4,1.651,92.0,98.35
2022-10-09,Australia,Oceania,25000000,25887,211,2759031,45346,110361.24,1813.84,1.644,92.0,98.36
2022-10-16,Australia,Oceania,25000000,20895,413,2779926,45759,111197.04,1830.36,1.646,92.0,98.35
2022-10-23,Australia,Oceania,25000000,20670,450,2800596,46209,112023.84,1848.36,1.65,92.0,98.35
2022-10-30,Australia,Oceania,25000000,22771,463,2823367,46672,112934.68,1866.88,1.653,92.0,98.35
2022-11-06,Australia,Oceania,25000000,30495,360,2853862,47032,114154.48,1881.28,1.648,92.0,98.35
2022-11-13,Australia,Oceania,25000000,25174,593,2879036,47625,115161.44,1905.0,1.654,92.0,98.35
2022-11-20,Australia,Oceania,25000000,27169,479,2906205,48104,116248.2,1924.16,1.655,92.0,98.34
2022-11-27,Australia,Oceania,25000000,23183,317,2929388,48421,117175.52,1936.84,1.653,92.0,98.35
2022-12-04,Australia,Oceania,25000000,28916,511,2958304,48932,118332.16,1957.28,1.654,92.0,98.35
2022-12-11,Australia,Oceania,25000000,23563,208,2981867,49140,119274.68,1965.6,1.648,92.0,98.35
2022-12-18,Australia,Oceania,25000000,23004,305,3004871,49445,120194.84,1977.8,1.645,92.0,98.36
2022-12-25,Australia,Oceania,25000000,22944,309,3027815,49754,121112.6,1990.16,1.643,92.0,98.36
2023-01-01,Australia,Oceania,25000000,22128,227,3049943,49981,121997.72,1999.24,1.639,92.0,98.36
2023-01-08,Australia,Oceania,25000000,27224,545,3077167,50526,123086.68,2021.04,1.642,92.0,98.36
2023-01-15,Australia,Oceania,25000000,25581,556,3102748,51082,124109.92,2043.28,1.646,92.0,98.35
2023-01-22,Australia,Oceania,25000000,16559,313,3119307,51395,124772.28,2055.8,1.648,92.0,98.35
2023-01-29,Australia,Oceania,25000000,22092,419,3141399,51814,125655.96,2072.56,1.649,92.0,98.35
2023-02-05,Australia,Oceania,25000000,20987,180,3162386,51994,126495.44,2079.76,1.644,92.0,98.36
2023-02-12,Australia,Oceania,25000000,15061,231,3177447,52225,127097.88,2089.0,1.644,92.0,98.36
2023-02-19,Australia,Oceania,25000000,20085,206,3197532,52431,127901.28,2097.24,1.64,92.0,98.36
2023-02-26,Australia,Oceania,25000000,22308,240,3219840,52671,128793.6,2106.84,1.636,92.0,98.36
2023-03-05,Australia,Oceania,25000000,14420,330,3234260,53001,129370.4,2120.04,1.639,92.0,98.36
2023-03-12,Australia,Oceania,25000000,17295,169,3251555,53170,130062.2,2126.8,1.635,92.0,98.36
2023-03-19,Australia,Oceania,25000000,20670,456,3272225,53626,130889.0,2145.04,1.639,92.0,98.36
2023-03-26,Australia,Oceania,25000000,12061,119,3284286,53745,131371.44,2149.8,1.636,92.0,98.36
2023-04-02,Australia,Oceania,25000000,13165,135,3297451,53880,131898.04,2155.2,1.634,92.0,98.37
2023-04-09,Australia,Oceania,25000000,13590,326,3311041,54206,132441.64,2168.24,1.637,92.0,98.36
2023-04-16,Australia,Oceania,25000000,16518,331,3327559,54537,133102.36,2181.48,1.639,92.0,98.36
2023-04-23,Australia,Oceania,25000000,14705,186,3342264,54723,133690.56,2188.92,1.637,92.0,98.36
2023-04-30,Australia,Oceania,25000000,10838,270,3353102,54993,134124.08,2199.72,1.64,92.0,98.36
2023-05-07,Australia,Oceania,25000000,9590,228,3362692,55221,134507.68,2208.84,1.642,92.0,98.36
2023-05-14,Australia,Oceania,25000000,11295,229,3373987,55450,134959.48,2218.0,1.643,92.0,98.36
2023-05-21,Australia,Oceania,25000000,11726,288,3385713,55738,135428.52,2229.52,1.646,92.0,98.35
2023-05-28,Australia,Oceania,25000000,9701,184,3395414,55922,135816.56,2236.88,1.647,92.0,98.35
2023-06-04,Australia,Oceania,25000000,5584,106,3400998,56028,136039.92,2241.12,1.647,92.0,98.35
2023-06-11,Australia,Oceania,25000000,8691,134,3409689,56162,136387.56,2246.48,1.647,92.0,98.35
2023-06-18,Australia,Oceania,25000000,6177,136,3415866,56298,136634.64,2251.92,1.648,92.0,98.35
2023-06-25,Australia,Oceania,25000000,6325,56,3422191,56354,136887.64,2254.16,1.647,92.0,98.35
2023-07-02,Australia,Oceania,25000000,6102,145,3428293,56499,137131.72,2259.96,1.648,92.0,98.35
2023-07-09,Australia,Oceania,25000000,5269,89,3433562,56588,137342.48,2263.52,1.648,92.0,98.35
2023-07-16,Australia,Oceania,25000000,7254,102,3440816,56690,137632.64,2267.6,1.648,92.0,98.35
2023-07-23,Australia,Oceania,25000000,4888,95,3445704,56785,137828.16,2271.4,1.648,92.0,98.35
2023-07-30,Australia,Oceania,25000000,5697,71,3451401,56856,138056.04,2274.24,1.647,92.0,98.35
2023-08-06,Australia,Oceania,25000000,3667,70,3455068,56926,138202.72,2277.04,1.648,92.0,98.35
2023-08-13,Australia,Oceania,25000000,4669,106,3459737,57032,138389.48,2281.28,1.648,92.0,98.35
2023-08-20,Australia,Oceania,25000000,4659,73,3464396,57105,138575.84,2284.2,1.648,92.0,98.35
2023-08-27,Australia,Oceania,25000000,6510,142,3470906,57247,138836.24,2289.88,1.649,92.0,98.35
2023-09-03,Australia,Oceania,25000000,6666,148,3477572,57395,139102.88,2295.8,1.65,92.0,98.35
2023-09-10,Australia,Oceania,25000000,6835,118,3484407,57513,139376.28,2300.52,1.651,92.0,98.35
2023-09-17,Australia,Oceania,25000000,6966,163,3491373,57676,139654.92,2307.04,1.652,92.0,98.35
2023-09-24,Australia,Oceania,25000000,11805,104,3503178,57780,140127.12,2311.2,1.649,92.0,98.35
2023-10-01,Australia,Oceania,25000000,10837,149,3514015,57929,140560.6,2317.16,1.649,92.0,98.35
2023-10-08,Australia,Oceania,25000000,9272,193,3523287,58122,140931.48,2324.88,1.65,92.0,98.35
2023-10-15,Australia,Oceania,25000000,10793,120,3534080,58242,141363.2,2329.68,1.648,92.0,98.35
2023-10-22,Australia,Oceania,25000000,10485,188,3544565,58430,141782.6,2337.2,1.648,92.0,98.35
2023-10-29,Australia,Oceania,25000000,10832,95,3555397,58525,142215.88,2341.0,1.646,92.0,98.35
2023-11-05,Australia,Oceania,25000000,19290,261,3574687,58786,142987.48,2351.44,1.645,92.0,98.36
2023-11-12,Australia,Oceania,25000000,18090,229,3592777,59015,143711.08,2360.6,1.643,92.0,98.36
